	90763_231A_S1_L001_R1_001	90763_231B_S33_L001_R1_001	90763_231C_S65_L001_R1_001	90763_232A_S2_L001_R1_001	90763_232B_S34_L001_R1_001	90763_232C_S66_L001_R1_001	90763_236A_S3_L001_R1_001	90763_236B_S35_L001_R1_001	90763_236C_S67_L001_R1_001	90763_237A_S4_L001_R1_001	90763_237B_S36_L001_R1_001	90763_237C_S68_L001_R1_001	90763_238A_S5_L001_R1_001	90763_238B_S37_L001_R1_001	90763_238C_S69_L001_R1_001	90768_005A_S6_L001_R1_001	90768_005B_S38_L001_R1_001	90768_005C_S70_L001_R1_001	90768_009A_S7_L001_R1_001	90768_009B_S39_L001_R1_001	90768_009C_S71_L001_R1_001	90768_014A_S8_L001_R1_001	90768_014B_S40_L001_R1_001	90768_014C_S72_L001_R1_001	90768_015A_S9_L001_R1_001	90768_015B_S41_L001_R1_001	90768_015C_S73_L001_R1_001	90768_018A_S10_L001_R1_001	90768_018B_S42_L001_R1_001	90768_018C_S74_L001_R1_001	90768_027A_S11_L001_R1_001	90768_027B_S43_L001_R1_001	90768_027C_S75_L001_R1_001	90768_029A_S12_L001_R1_001	90768_029B_S44_L001_R1_001	90768_029C_S76_L001_R1_001	90768_034A_S13_L001_R1_001	90768_034B_S45_L001_R1_001	90768_034C_S77_L001_R1_001	90768_040A_S14_L001_R1_001	90768_040B_S46_L001_R1_001	90768_040C_S78_L001_R1_001	90768_042A_S15_L001_R1_001	90768_042B_S47_L001_R1_001	90768_042C_S79_L001_R1_001	90768_044A_S16_L001_R1_001	90768_044B_S48_L001_R1_001	90768_044C_S80_L001_R1_001	90768_054A_S17_L001_R1_001	90768_054B_S49_L001_R1_001	90768_054C_S81_L001_R1_001	90768_055A_S18_L001_R1_001	90768_055B_S50_L001_R1_001	90768_055C_S82_L001_R1_001	90768_056A_S19_L001_R1_001	90768_056B_S51_L001_R1_001	90768_056C_S83_L001_R1_001	90768_057A_S20_L001_R1_001	90768_057B_S52_L001_R1_001	90768_057C_S84_L001_R1_001	90768_061A_S21_L001_R1_001	90768_061B_S53_L001_R1_001	90768_061C_S85_L001_R1_001	90768_064A_S22_L001_R1_001	90768_064B_S54_L001_R1_001	90768_064C_S86_L001_R1_001	90768_067A_S23_L001_R1_001	90768_067B_S55_L001_R1_001	90768_067C_S87_L001_R1_001	90768_075A_S24_L001_R1_001	90768_075B_S56_L001_R1_001	90768_075C_S88_L001_R1_001	90768_076A_S25_L001_R1_001	90768_076B_S57_L001_R1_001	90768_076C_S89_L001_R1_001	90768_077A_S26_L001_R1_001	90768_077B_S58_L001_R1_001	90768_077C_S90_L001_R1_001	90768_078A_S27_L001_R1_001	90768_078B_S59_L001_R1_001	90768_078C_S91_L001_R1_001	90768_083A_S28_L001_R1_001	90768_083B_S60_L001_R1_001	90768_083C_S92_L001_R1_001	90768_084A_S29_L001_R1_001	90768_084B_S61_L001_R1_001	90768_084C_S93_L001_R1_001	90768_088A_S30_L001_R1_001	90768_088B_S62_L001_R1_001	90768_088C_S94_L001_R1_001	90768_090A_S31_L001_R1_001	90768_090B_S63_L001_R1_001	90768_090C_S95_L001_R1_001	90768_104A_S32_L001_R1_001	90768_104B_S64_L001_R1_001	90768_104C_S96_L001_R1_001
Tpa_0439_1	12,0	159,0	79,0	2,0	24,0	3,0	3,0	650,0	770,0	1,0	0,0	0,0	1,0	1,0	8,0	3,0	8,13	16,11	0,0	0,0	0,0	0,0	0,0	0,0	1,1	1,1	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	1,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	14,0	2,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	1,0	1,0	2,0	0,0	0,0	0,0	0,0	1,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0474_1	0,0	0,0	1,0	4,0	0,0	0,0	0,0	1,0	4,0	0,0	0,0	0,0	2,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	1,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0492_1	6,0	6,0	7,0	0,0	1,0	0,0	2,0	165,0	154,0	0,0	0,0	0,0	0,0	1,0	2,0	1,0	2,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0500_1	0,0	1,0	0,1	0,0	0,0	2,0	4,0	95,0	238,0	0,0	0,0	1,0	0,0	0,0	0,4	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	1,0	1,0	0,0	1,0	0,0	0,0	0,0	1,0	1,1	0,4	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0540_1	0,18	0,5	0,0	30,15	4,1	0,0	0,73	0,110	0,140	3,4	0,1	0,0	9,13	1,2	4,2	0,2	0,2	2,3	1,0	0,0	0,0	0,2	1,0	1,0	0,6	0,0	0,1	0,0	0,0	0,0	0,3	0,0	0,0	5,4	0,0	2,0	0,2	0,0	0,0	0,12	0,0	0,3	0,8	0,0	0,1	0,10	0,3	0,0	0,0	0,0	0,0	0,39	0,0	0,0	0,1	0,0	0,0	5,7	1,0	0,0	0,1	0,0	0,1	0,1	0,0	0,0	2,0	0,0	0,0	0,16	0,0	0,2	2,2	0,0	1,1	3,1	0,0	0,0	59,42	0,0	2,0	0,2	0,0	0,0	7,5	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0547_1	0,7	0,10	0,9	0,0	0,2	0,2	0,1	0,212	0,271	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,4	0,10	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,2	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0556_1	12,0	4,0	2,0	29,0	1,0	1,0	139,0	258,0	328,0	5,0	0,0	0,0	28,0	2,0	2,0	24,0	1,0	7,0	1,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	2,0	0,0	0,0	15,0	0,0	1,0	5,0	0,0	0,0	1,0	0,0	1,0	14,0	0,0	0,0	8,0	0,0	0,0	28,0	0,0	4,0	0,0	0,0	0,0	29,0	3,0	2,0	1,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	4,0	1,0	0,0	9,0	0,0	0,0	19,0	0,0	0,0	2,0	0,0	0,0	4,0	0,0	0,0	86,0	1,0	2,0	3,0	0,0	0,0	11,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0
Tpa_0569_1	9,4	5,6	2,6	1,0	3,0	0,0	0,2	0,147	0,210	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,1	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0592_1	232,0	307,1	115,0	89,0	48,0	5,0	47,63	360,353	343,302	0,0	0,0	0,1	6,0	3,0	3,0	58,0	45,0	44,0	0,0	0,0	0,1	2,0	0,0	0,0	0,0	1,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	9,0	0,0	0,0	0,0	2,0	0,0	1,0	1,0	0,0	0,0	9,0	25,0	1,0	0,0	0,0	0,0	7,0	0,0	2,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	1,0	1,0	0,0	0,0	0,1	1,2	0,0	2,0	0,0	2,0	6,4	0,0	0,0	12,0	0,0	1,0	1,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0650_1	0,68	0,11	0,4	0,15	0,2	0,0	0,4	0,40	0,24	0,0	0,0	0,0	0,2	0,0	0,5	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,2	0,1	0,0	0,1	0,1	0,0	0,1	0,0	0,0	0,0	0,2	0,1	0,2	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,7	0,0	0,1	0,1	0,0	0,0	0,1	0,1	0,0	0,14	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0671_1	13,0	7,0	7,0	0,0	4,0	0,0	7,0	165,0	205,0	1,0	0,0	1,0	0,0	1,0	0,0	0,0	3,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0678_1	0,0	0,0	0,0	0,1	0,3	0,0	0,0	0,4	0,5	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,18	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,10	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0730_1	16,17	5,5	5,4	0,16	0,4	0,0	0,111	0,213	0,315	0,1	0,0	0,0	3,7	0,0	0,1	0,20	0,1	0,9	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,6	0,0	0,0	0,13	0,0	0,1	0,1	0,0	0,0	0,4	0,0	0,1	2,1	0,0	0,0	0,14	0,1	0,2	0,0	0,0	0,0	6,3	0,0	1,0	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,1	0,3	0,0	0,0	4,0	0,0	0,0	0,1	0,0	0,0	0,4	0,0	0,0	0,42	0,0	0,3	1,2	0,0	0,0	0,9	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0743_1	0,94	0,29	0,7	0,38	0,2	0,1	0,127	0,191	0,286	0,5	0,0	0,0	0,27	0,2	0,4	0,43	0,2	0,7	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,3	0,0	0,0	0,10	0,0	0,0	0,30	0,1	0,3	0,0	0,0	0,1	0,9	0,1	0,1	0,6	0,0	0,1	0,18	0,1	0,1	0,0	0,0	0,0	0,36	0,1	0,4	0,0	0,0	0,0	0,7	0,0	0,0	0,1	0,0	0,0	0,8	0,0	0,0	0,8	0,0	0,0	0,7	0,0	0,1	0,2	0,0	0,1	0,7	0,0	0,0	0,81	0,0	0,2	0,5	0,0	0,0	0,10	0,0	0,1	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0763_1	0,0	0,5	0,8	0,0	0,1	0,0	1,0	46,0	62,1	0,0	0,0	0,2	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0768_1	0,40	0,7	0,5	0,114	0,6	0,0	1,123	0,49	0,40	0,74	0,1	0,1	1,110	0,3	0,5	0,32	0,1	0,4	0,4	0,0	0,1	0,3	0,0	0,0	0,21	0,0	0,0	0,2	0,0	0,0	0,82	0,0	0,0	0,14	0,0	0,0	0,2	0,0	0,0	0,19	0,0	0,0	0,17	0,0	0,0	0,46	0,1	0,1	0,2	0,0	0,0	0,59	0,0	0,0	0,2	0,0	0,0	0,72	0,0	0,0	0,3	0,1	0,0	0,20	0,0	0,0	0,17	0,0	0,0	0,66	0,0	0,0	0,25	0,1	0,0	0,18	0,0	0,0	0,404	0,1	0,1	0,45	0,0	0,0	1,102	0,0	0,0	0,7	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0
Tpa_0826_1	1,0	0,0	0,1	0,4	0,1	0,0	0,24	0,41	0,57	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,3	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,2	0,0	0,1	0,1	0,0	0,1	0,1	0,0	0,0	0,13	0,0	0,2	0,0	0,0	0,1	2,3	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0866_1	260,0	1003,0	718,2	58,121	51,77	8,5	169,1	1021,1	1243,2	1,0	2,0	5,0	3,0	5,0	7,0	65,0	71,0	43,0	1,0	1,0	0,0	1,0	0,0	0,0	0,0	3,0	0,0	3,0	1,0	0,0	3,0	0,0	0,0	9,28	0,1	7,9	0,0	0,0	1,0	7,0	0,0	0,0	0,0	0,0	0,0	3,0	25,0	5,0	0,0	0,0	0,0	4,0	1,0	7,0	0,0	0,0	0,0	4,0	0,0	1,0	1,0	0,0	0,0	1,0	0,0	0,0	2,0	1,0	0,0	5,0	1,0	1,0	2,1	0,0	0,0	10,0	0,0	0,0	15,0	0,0	4,0	2,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0868_1	2,0	0,0	0,0	2,0	0,0	1,0	0,0	4,0	5,0	0,0	0,0	0,0	1,0	0,0	0,0	0,1	0,0	0,1	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0882_1	0,0	0,0	0,0	3,0	1,0	1,0	1,0	3,7	2,7	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	2,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0888_1	0,2	0,9	0,4	0,0	0,6	0,0	0,4	0,96	0,139	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0895_1	0,2	0,0	0,2	0,3	0,4	0,0	0,5	1,184	2,278	0,0	0,0	0,0	0,0	0,1	0,3	0,2	0,3	0,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,2	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,3	0,0	0,4	0,0	0,0	0,0	0,1	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0905_1	15,0	17,0	6,0	0,1	2,1	0,1	7,0	219,0	237,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0
Tpa_0912_1	0,3	0,1	0,0	0,2	0,0	0,1	0,0	0,9	0,8	0,2	0,0	0,0	0,2	0,0	0,2	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,1	0,0	0,0	0,0	0,2	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,6	0,0	0,0	0,0	0,0	0,0	0,6	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,1	0,2	0,0	0,0	0,1	0,0	0,0	0,13	0,0	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0929_1	0,0	0,1	0,4	0,0	0,1	0,0	0,0	0,89	0,75	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0936_1	30,0	17,0	0,0	35,0	10,0	1,0	81,0	156,0	154,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	5,0	0,0	0,0	7,0	0,0	4,0	0,0	0,0	0,0	2,0	0,0	0,0	3,0	0,0	0,0	3,0	1,0	0,0	0,0	0,0	0,0	9,0	1,0	0,0	1,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,1	3,0	0,0	0,0	4,0	0,0	2,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0953_1	143,0	36,1	28,0	152,0	18,0	4,0	189,1	786,1	1113,3	7,5	0,0	1,0	57,0	0,0	4,0	152,0	13,0	52,0	2,0	0,0	0,0	3,0	0,0	0,0	11,8	0,0	0,0	8,0	0,0	1,0	38,0	0,0	0,0	89,0	0,0	4,0	2,0	0,0	0,0	26,0	0,0	5,0	7,0	0,0	0,0	62,0	6,0	3,0	0,0	0,0	0,0	61,0	1,0	5,0	4,1	0,0	0,0	30,0	0,0	2,0	2,1	1,0	0,0	28,0	1,0	0,0	24,0	0,0	1,0	24,25	1,0	0,0	10,0	1,0	0,0	9,7	0,0	0,1	91,0	0,0	5,0	15,0	0,0	0,0	13,6	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0970_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0973_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0979_1	2,0	4,3	7,7	0,0	2,0	0,0	0,0	134,0	159,0	0,0	0,0	1,0	0,0	3,0	0,0	0,0	1,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_1007_1	0,0	2,1	5,6	0,0	0,1	0,0	15,0	115,0	344,0	0,0	0,0	0,0	0,0	1,0	2,0	1,0	2,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,1	1,0	0,0	2,0	0,0	0,0	0,1	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	8,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
