	90763_231A_S1_L001_R1_001	90763_231B_S33_L001_R1_001	90763_231C_S65_L001_R1_001	90763_232A_S2_L001_R1_001	90763_232B_S34_L001_R1_001	90763_232C_S66_L001_R1_001	90763_236A_S3_L001_R1_001	90763_236B_S35_L001_R1_001	90763_236C_S67_L001_R1_001	90763_237A_S4_L001_R1_001	90763_237B_S36_L001_R1_001	90763_237C_S68_L001_R1_001	90763_238A_S5_L001_R1_001	90763_238B_S37_L001_R1_001	90763_238C_S69_L001_R1_001	90768_005A_S6_L001_R1_001	90768_005B_S38_L001_R1_001	90768_005C_S70_L001_R1_001	90768_009A_S7_L001_R1_001	90768_009B_S39_L001_R1_001	90768_009C_S71_L001_R1_001	90768_014A_S8_L001_R1_001	90768_014B_S40_L001_R1_001	90768_014C_S72_L001_R1_001	90768_015A_S9_L001_R1_001	90768_015B_S41_L001_R1_001	90768_015C_S73_L001_R1_001	90768_018A_S10_L001_R1_001	90768_018B_S42_L001_R1_001	90768_018C_S74_L001_R1_001	90768_027A_S11_L001_R1_001	90768_027B_S43_L001_R1_001	90768_027C_S75_L001_R1_001	90768_029A_S12_L001_R1_001	90768_029B_S44_L001_R1_001	90768_029C_S76_L001_R1_001	90768_034A_S13_L001_R1_001	90768_034B_S45_L001_R1_001	90768_034C_S77_L001_R1_001	90768_040A_S14_L001_R1_001	90768_040B_S46_L001_R1_001	90768_040C_S78_L001_R1_001	90768_042A_S15_L001_R1_001	90768_042B_S47_L001_R1_001	90768_042C_S79_L001_R1_001	90768_044A_S16_L001_R1_001	90768_044B_S48_L001_R1_001	90768_044C_S80_L001_R1_001	90768_054A_S17_L001_R1_001	90768_054B_S49_L001_R1_001	90768_054C_S81_L001_R1_001	90768_055A_S18_L001_R1_001	90768_055B_S50_L001_R1_001	90768_055C_S82_L001_R1_001	90768_056A_S19_L001_R1_001	90768_056B_S51_L001_R1_001	90768_056C_S83_L001_R1_001	90768_057A_S20_L001_R1_001	90768_057B_S52_L001_R1_001	90768_057C_S84_L001_R1_001	90768_061A_S21_L001_R1_001	90768_061B_S53_L001_R1_001	90768_061C_S85_L001_R1_001	90768_064A_S22_L001_R1_001	90768_064B_S54_L001_R1_001	90768_064C_S86_L001_R1_001	90768_067A_S23_L001_R1_001	90768_067B_S55_L001_R1_001	90768_067C_S87_L001_R1_001	90768_075A_S24_L001_R1_001	90768_075B_S56_L001_R1_001	90768_075C_S88_L001_R1_001	90768_076A_S25_L001_R1_001	90768_076B_S57_L001_R1_001	90768_076C_S89_L001_R1_001	90768_077A_S26_L001_R1_001	90768_077B_S58_L001_R1_001	90768_077C_S90_L001_R1_001	90768_078A_S27_L001_R1_001	90768_078B_S59_L001_R1_001	90768_078C_S91_L001_R1_001	90768_083A_S28_L001_R1_001	90768_083B_S60_L001_R1_001	90768_083C_S92_L001_R1_001	90768_084A_S29_L001_R1_001	90768_084B_S61_L001_R1_001	90768_084C_S93_L001_R1_001	90768_088A_S30_L001_R1_001	90768_088B_S62_L001_R1_001	90768_088C_S94_L001_R1_001	90768_090A_S31_L001_R1_001	90768_090B_S63_L001_R1_001	90768_090C_S95_L001_R1_001	90768_104A_S32_L001_R1_001	90768_104B_S64_L001_R1_001	90768_104C_S96_L001_R1_001
Tpa_0439_1	2,0	1,0	0,0	0,0	0,0	0,0	0,0	20,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0474_1	0,0	0,0	0,0	2,0	2,0	1,0	0,0	7,0	0,0	4,0	1,0	0,0	6,0	2,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0492_1	1,0	0,0	0,0	1,0	0,0	0,0	1,0	17,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0500_1	0,2	0,0	0,1	0,0	0,0	0,0	10,0	59,0	6,0	2,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0540_1	0,127	0,30	0,50	19,13	9,6	6,5	0,65	0,694	0,53	23,23	3,2	3,3	80,63	43,27	15,13	9,17	3,4	6,4	0,0	1,1	1,1	0,0	1,0	0,0	0,21	0,3	0,14	0,3	0,2	0,1	0,26	0,5	0,20	7,3	0,0	4,2	0,10	0,1	0,0	0,11	0,9	0,8	0,14	0,5	0,12	0,18	0,14	0,9	0,1	0,0	0,0	0,71	0,5	0,28	2,2	0,0	1,0	21,19	0,0	15,2	0,4	0,1	0,3	0,12	0,0	0,15	18,10	0,1	2,1	0,52	0,0	0,0	1,0	0,1	2,0	4,0	0,1	4,4	10,7	14,5	22,20	0,1	0,1	0,2	0,0	3,0	6,4	0,0	0,0	0,6	0,0	0,1	0,1	0,0	0,0	0,0
Tpa_0547_1	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,9	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0556_1	123,0	27,0	32,0	13,0	8,0	9,0	130,0	1128,0	140,0	32,0	5,0	4,0	85,0	38,0	18,0	59,0	14,0	15,0	0,0	0,0	0,0	0,0	0,0	1,0	10,0	2,0	7,0	1,0	1,0	0,0	27,0	3,0	11,0	20,0	2,0	11,0	4,0	0,0	0,0	7,0	7,0	2,0	15,0	6,0	6,0	46,0	31,0	6,1	2,0	0,0	1,0	104,0	8,0	24,0	4,0	0,0	0,0	16,0	3,0	7,0	0,0	0,0	0,0	11,0	3,0	13,0	24,0	4,0	2,0	44,0	0,0	2,0	6,0	2,0	5,0	1,0	3,0	4,0	10,0	9,0	35,0	0,0	0,0	0,0	0,0	2,0	4,0	0,0	0,0	2,0	0,0	0,0	1,0	0,0	0,0	0,0
Tpa_0569_1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,20	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0592_1	50,0	7,0	11,0	3,0	1,0	1,0	5,5	79,75	8,6	0,0	0,0	0,0	1,0	0,0	0,0	5,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	2,0	0,0	0,0	1,0	2,0	1,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	2,0	4,0	0,0	0,0	0,0	0,0	1,0	1,0	2,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0650_1	0,147	0,14	0,30	0,1	0,1	0,1	0,2	0,15	0,2	0,3	0,0	0,1	0,15	0,1	0,2	0,1	0,0	0,2	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,2	0,0	0,0	0,7	0,2	0,2	0,0	0,0	0,0	0,2	0,3	0,1	0,2	0,3	0,2	0,0	0,1	0,0	0,0	0,0	0,0	0,8	0,3	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,2	0,5	0,0	0,0	0,7	0,0	0,0	0,1	0,0	0,0	0,0	0,3	0,0	0,0	0,2	0,10	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0671_1	1,0	1,0	2,0	0,0	0,0	0,0	3,0	47,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0678_1	0,1	0,0	0,2	0,4	0,0	0,2	0,0	0,9	0,1	0,0	0,0	0,0	0,5	0,2	0,4	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,1	0,0	0,0	0,0	0,9	0,0	0,0	0,0	0,0	0,0	0,4	0,0	0,1	0,22	0,4	0,9	0,2	0,0	0,1	0,2	0,0	0,2	0,3	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,1	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0730_1	55,61	19,7	14,12	0,8	0,5	0,8	0,45	0,674	0,59	0,5	0,3	0,3	9,15	4,7	2,5	0,23	0,11	0,13	0,0	0,0	0,2	0,0	0,1	0,0	0,2	0,2	0,4	1,0	1,0	0,0	0,10	0,2	0,5	0,9	0,1	0,6	0,4	0,1	0,2	0,2	0,6	0,5	3,7	0,4	4,0	0,27	0,21	0,4	0,2	0,0	0,0	17,11	0,2	5,4	0,0	0,0	1,1	0,9	0,2	0,3	0,2	0,1	0,1	0,1	0,0	0,6	0,8	0,1	0,2	14,0	0,0	0,0	0,5	0,1	0,1	0,0	0,2	0,2	0,10	0,5	0,22	0,0	0,0	0,0	0,0	0,1	1,2	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,1	0,0
Tpa_0743_1	0,161	0,59	0,66	0,17	0,6	0,20	0,60	0,661	0,56	0,15	0,3	0,2	0,68	0,24	0,15	0,41	0,16	0,18	0,0	0,1	0,1	0,0	0,0	0,0	0,4	0,2	0,1	0,3	0,0	0,1	0,13	0,1	0,14	0,36	0,13	0,24	0,4	0,0	0,1	0,6	0,6	0,7	0,14	0,8	0,4	0,22	0,15	0,8	0,2	0,0	0,0	0,57	0,6	0,16	0,3	0,0	0,1	0,22	0,2	0,7	0,0	0,0	0,2	0,4	0,2	0,14	0,17	0,0	0,3	0,29	0,0	0,1	0,1	0,0	0,0	0,1	0,1	0,3	0,16	0,3	0,26	0,0	0,0	0,2	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0763_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0768_1	0,105	1,16	0,34	0,39	0,14	0,20	0,65	0,551	0,50	0,100	0,23	0,25	0,186	0,128	0,54	0,32	0,9	0,8	0,3	0,3	0,5	0,0	0,3	0,0	0,9	0,9	0,6	0,7	0,4	0,0	0,44	0,16	0,43	0,6	0,0	0,10	0,6	0,1	0,0	0,12	0,9	0,4	0,7	0,6	0,7	0,26	0,18	0,7	0,0	0,0	0,1	1,64	0,4	0,12	1,8	0,0	0,2	0,54	0,4	0,34	0,3	0,1	0,1	0,14	0,3	0,17	0,22	0,1	0,1	0,68	0,0	0,1	0,12	0,7	0,6	0,2	0,3	0,3	0,23	0,19	0,69	0,1	0,0	0,4	0,0	0,10	0,18	0,1	0,0	0,6	0,0	0,0	0,3	0,0	0,0	0,0
Tpa_0826_1	5,11	1,2	2,8	0,9	0,2	0,1	0,13	0,253	0,21	0,2	0,0	0,0	0,15	0,9	0,3	0,5	0,0	0,3	0,0	0,0	0,0	0,1	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,4	0,1	0,1	0,0	0,0	0,1	0,0	0,0	0,0	0,4	0,1	0,3	2,0	0,0	0,0	0,3	0,1	0,0	0,0	0,0	0,0	0,16	0,0	0,3	0,2	0,0	0,1	0,5	0,0	0,3	0,0	0,0	0,0	1,0	0,0	0,0	0,7	0,1	0,1	0,9	0,0	0,0	0,0	0,1	0,0	0,1	0,0	0,0	0,3	0,3	0,3	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0866_1	111,0	28,0	23,0	3,14	4,4	7,14	26,0	416,0	52,0	0,0	0,0	0,0	3,0	1,0	0,0	13,0	6,0	47,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	1,0	2,6	2,6	7,12	1,0	0,0	0,0	1,0	8,0	1,0	2,0	0,0	1,0	1,0	4,0	2,0	0,0	0,0	0,0	4,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	3,0	0,0	2,0	0,1	0,1	0,0	0,0	0,0	1,0	1,0	0,0	5,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0868_1	3,0	0,0	1,0	2,0	0,0	1,0	0,0	12,0	0,0	0,0	0,0	0,1	4,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,1	0,0	1,0	0,0	0,0	0,1	1,0	0,0	0,0	0,1	0,1	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0882_1	3,0	0,0	1,0	2,0	0,0	1,0	1,0	2,2	0,0	6,0	2,0	0,0	1,2	3,1	1,2	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	1,0	0,0	0,0	0,0	0,2	0,1	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	1,0	1,0	1,1	0,0	0,0	8,6	0,0	1,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	3,0	0,0	0,0	5,2	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	1,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0888_1	0,1	0,0	0,1	0,0	0,0	0,0	0,0	0,27	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0895_1	0,28	0,2	0,4	0,1	0,0	0,1	0,9	0,155	0,17	0,0	0,0	0,0	0,7	0,0	0,2	0,8	0,4	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,4	0,0	0,1	0,1	0,0	0,2	0,0	0,0	0,0	0,1	0,2	0,2	0,1	0,2	0,0	0,3	0,3	0,0	0,0	0,0	0,0	0,9	0,1	0,2	0,0	0,0	0,0	0,3	0,0	0,1	0,0	0,0	0,0	0,1	0,0	0,2	0,3	0,2	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,4	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0905_1	4,0	0,0	1,0	0,0	0,0	0,0	0,0	27,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0912_1	0,2	0,1	0,3	0,5	0,1	0,3	0,0	0,26	0,1	0,14	0,1	0,3	0,37	0,9	0,3	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3	0,1	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,5	0,1	0,2	0,2	0,0	0,0	0,0	0,0	0,0	0,22	0,1	0,3	0,0	0,0	0,0	0,3	0,1	0,3	0,0	0,0	0,0	0,1	0,0	0,4	0,5	0,0	0,0	0,10	0,0	0,0	0,0	0,0	0,2	0,0	0,1	0,1	0,2	0,0	0,12	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0
Tpa_0929_1	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,16	0,1	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0936_1	105,0	25,0	23,0	15,0	6,0	8,0	45,0	489,0	42,0	3,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	3,0	0,0	1,0	14,0	1,0	3,0	11,0	1,0	7,0	0,0	0,0	0,0	3,0	6,0	3,0	5,0	2,0	4,0	5,0	5,0	2,0	0,0	0,0	0,0	18,1	4,0	3,0	1,0	1,0	0,0	7,0	1,0	1,0	0,0	0,0	0,0	0,3	0,0	0,1	6,0	1,0	1,0	9,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0953_1	293,0	55,0	71,0	23,0	10,0	20,0	72,0	529,0	60,0	6,4	2,1	1,1	93,0	24,0	9,0	94,0	27,0	24,0	0,0	1,0	1,0	0,0	2,0	0,0	9,8	0,3	2,4	3,0	5,0	1,0	43,0	9,0	18,0	35,0	15,0	25,0	10,0	1,0	0,0	7,0	11,0	3,0	7,0	2,0	2,0	29,0	24,0	12,0	1,1	1,0	0,1	56,0	7,0	13,0	4,0	0,0	0,0	18,0	2,0	10,0	0,1	0,1	1,1	4,0	2,0	13,0	16,0	4,0	4,0	19,16	0,0	0,1	2,0	0,0	1,0	2,0	2,0	1,0	5,0	5,0	21,0	0,0	0,0	2,0	0,0	2,0	2,1	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0970_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0973_1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_0979_1	1,1	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
Tpa_1007_1	11,10	5,0	2,4	0,0	0,0	0,0	10,0	100,1	7,0	0,0	0,0	0,0	3,0	1,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	0,2	0,0	0,1	0,1	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,2	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
